TCGA-19-1389,TCGA-19-1787,TCGA-19-0957,TCGA-19-1390,TCGA-19-2629,TCGA-32-2632,TCGA-06-2558,TCGA-16-1045,TCGA-32-1982,TCGA-14-1034,TCGA-28-2513,TCGA-12-0821,TCGA-14-2554,TCGA-14-0789,TCGA-16-0846,TCGA-32-1970,TCGA-06-2563,TCGA-14-0817,TCGA-14-0790,TCGA-19-2620,TCGA-12-1597,TCGA-12-3652,TCGA-06-0125,TCGA-28-2509,TCGA-32-2638,TCGA-06-2562,TCGA-14-0736,TCGA-06-2567,TCGA-06-2559,TCGA-02-2485,TCGA-27-2521,TCGA-02-2486,TCGA-19-2625,TCGA-28-2514,TCGA-27-1834,TCGA-41-2571,TCGA-19-2619,TCGA-14-1823,TCGA-14-1825,TCGA-27-2523,TCGA-27-1831,TCGA-14-1829,TCGA-27-2524,TCGA-12-3650,TCGA-06-0878,TCGA-32-2634,TCGA-27-2528,TCGA-27-2526,TCGA-28-1753,TCGA-27-1830,TCGA-28-1747,TCGA-14-0787,TCGA-27-1832,TCGA-06-0129,TCGA-19-2624,TCGA-27-2519,TCGA-27-1837,TCGA-06-0882,TCGA-06-2561,TCGA-06-2569,TCGA-06-0130,TCGA-12-3653,TCGA-06-0141
BCAT2,0.0235107239882012,0.0187695367587429,0.0165788536875664,0.0152878540183926,0.0227748016561422,0.0320563640062971,0.0149542020908775,0.0121024992581087,0.0146374151437454,0.0131725353395702,0.0127399896412198,0.0143941209419875,0.0110174049050702,0.0181195674769146,0.0143288385400192,0.0184924446911482,0.0134262313474681,0.0132206293944674,0.0182833696548477,0.0216835274547699,0.0214422572626388,0.0183078612311385,0.014044857878312,0.0149285795618153,0.0180825402707868,0.0158408898889577,0.011704686668385,0.0126929837958007,0.0132906234782356,0.0120828109389592,0.0158161991856935,0.0170311872393963,0.0156426276913886,0.0127206709608719,0.010495529189303,0.0179236471161788,0.0182819025261281,0.0158273180695713,0.0132036573269285,0.0152537472541967,0.0151361752652368,0.0143173806772376,0.013879838982309,0.0208145727651344,0.0243200463051925,0.0169727444946704,0.0148548877935903,0.0120663603367363,0.0143868187352568,0.0250967396926281,0.0156527726921133,0.0253159661445106,0.0182126041986389,0.0251007012674071,0.0146051897290901,0.0144252110041826,0.0131570359812265,0.0174311384535678,0.0140796521574398,0.0134950447796011,0.0244417814218831,0.0170321502149166,0.0228166574592492
ACSF2,0.0126944993496862,0.019794685699701,0.0132670268525663,0.016399465366972,0.0169000701837826,0.017961112172602,0.0127499631279474,0.00644462854728769,0.0100356553889224,0.00582076699147843,0.0112872195448721,0.00678715502749305,0.0107902240437314,0.0109269577744681,0.0096687539771205,0.0164967691605954,0.0105667957561942,0.00788274865244956,0.0117137596858349,0.0154832888289309,0.0170335512999291,0.0140431228721168,0.0103799140194073,0.0131246215910004,0.0214584554745531,0.0116155728265725,0.00574113497601881,0.0126744319943831,0.010385689865823,0.0121337455390157,0.0101780711712956,0.0108992335997303,0.0192070353212124,0.0124860112334681,0.00561405686110062,0.0173221175733704,0.0149170916366336,0.00549124141848863,0.00470485848743044,0.0143931351209922,0.0151915225293913,0.00847936901292225,0.0124853099855591,0.0185064206276762,0.00856504631860731,0.0160701468726324,0.0124084296081561,0.0122154433192512,0.0124537681706935,0.0104692832606099,0.00987271124245757,0.00910393891568073,0.00812982556008134,0.0178545049253568,0.0169647269001413,0.0119588472059265,0.010590357166525,0.00926296322664825,0.0110064002831265,0.0111449849973003,0.0239434086706444,0.0175615813284243,0.0153206036671738
MRPS22,0.0171347584330973,0.0184910330203597,0.0135349871706903,0.0184448317075455,0.0155659328872501,0.0158194896167258,0.0120496566114457,0.0125873946160061,0.0146112150635212,0.014054132026195,0.0149923286793045,0.0161118884937266,0.015025371639151,0.0191869438495179,0.0201564559211095,0.0173624491342358,0.0142685274956819,0.0130241678976413,0.0156112831182253,0.01633054991942,0.0183961847960732,0.0156096209069474,0.0390680525198316,0.0139857814799335,0.0154875378628434,0.0135605070532741,0.0119943903911092,0.0135491187567107,0.011851649503411,0.0143337077327777,0.01120039131813,0.0138042059443812,0.018575350356098,0.0130039639681096,0.0114777510473893,0.0179896762458027,0.0153318752630795,0.0108329149519448,0.00900004419888288,0.0155111420270211,0.019602022769401,0.0112618036694354,0.0164800599296551,0.0157380900153166,0.016236652170371,0.0166885872673191,0.0124508953165235,0.0153634748944935,0.012865051802556,0.0142686167202683,0.0144225048187492,0.0172788674474018,0.0134151763484683,0.0446450815887008,0.0168998937899808,0.0147774902074664,0.0141269147164448,0.0176605404711062,0.0134850827647559,0.0200794378501181,0.038300426543818,0.0179650499690326,0.0358515432573227
LAP3,0.0712368297188163,0.0822661391397887,0.0522980934238007,0.118323633819462,0.111736573728031,0.10811024849197,0.094497189150333,0.0471676234462412,0.072073714584981,0.0526373620872305,0.0515682947897778,0.0512365218302391,0.07352518804718,0.0438734423464501,0.0574646148385571,0.0886348409012828,0.0686364193654337,0.0397490955711765,0.039310654958778,0.117932894232854,0.104616258909839,0.0891297052184006,0.0837921855055213,0.0736573995777067,0.113065073913816,0.0573956544068195,0.0532586586621163,0.112100955332416,0.104122198230072,0.0676481493813654,0.101058779879088,0.0464719596574225,0.108736003295564,0.0724021651933431,0.0428655250461353,0.116823829444246,0.103654122427515,0.0349963940341367,0.0319094197861966,0.0587083505107199,0.0546145532409322,0.0467509349849036,0.0589970965662583,0.103003958148365,0.0572427482355917,0.094926823167416,0.0503039548290019,0.0821153419054661,0.0831727838681196,0.0847594160895143,0.0457263267535034,0.0432302436404837,0.0419428938097201,0.0692466367409766,0.117249818509122,0.0803236478707706,0.101544990059354,0.0497878020890512,0.0516884266625577,0.0906487866166794,0.0625481526102118,0.0868105142253185,0.0588364114659854
GLUD1,0.0208015045813742,0.0267672801721972,0.0116688553284102,0.0205921096305902,0.0245784790906768,0.03437251875321,0.0221060447130582,0.00733035050960891,0.0202463577388982,0.0123908819425586,0.0107089047003654,0.0164912110197858,0.0229322108297089,0.0160162637078762,0.019373341152084,0.016078344288124,0.0202393673709239,0.0201085875676276,0.0106761394795882,0.0474842358531125,0.0203063131011855,0.0251291656568715,0.0297446484346467,0.0296238881034358,0.0228279885017016,0.014138735287555,0.00750615963626842,0.0178721539341548,0.0202498203225816,0.0165887902028113,0.0156220698488729,0.0198715679171226,0.0204373217100348,0.0241404387628442,0.00657771941781803,0.025198026657303,0.0296796655921721,0.0077766706277354,0.00596975539243097,0.0193627850946646,0.0166685307435788,0.00764228737677617,0.016206688564128,0.0244778744521714,0.0141464058548575,0.0173784585536819,0.0129706815363741,0.018833708534539,0.0148004078597201,0.013383389168901,0.0176153514865295,0.0224061574169691,0.0148772424317157,0.0226871379694084,0.0307041973615371,0.0180724238800964,0.0199622360107189,0.0177389302672756,0.0112632697942405,0.0150506513288301,0.032316284805445,0.0258966879790588,0.0298734404474493
HMGCL,0.0143270236709879,0.0191048658930812,0.00859512769656313,0.0216564659665161,0.0210472046352786,0.0192934908556962,0.015808931825461,0.0117852445155616,0.0195820997303533,0.0134097640663522,0.0156724680082028,0.00991973128675429,0.0210325704726138,0.0109521362585035,0.0168891054786844,0.0259226691521963,0.0240576991916657,0.00942865684497211,0.0132852059243694,0.0197361682725912,0.0273233916893701,0.01741006845992,0.0150430487359045,0.0220640148974799,0.0313642737203447,0.0130275387575648,0.0122018152810683,0.0169898303315123,0.0165410405789367,0.0213593994523895,0.0197028883186977,0.0159861585124201,0.0241251501464624,0.0236468694996293,0.00952985514884247,0.0201941048938003,0.0189149132413651,0.00712732564654154,0.00986594738535561,0.0169013179686102,0.0249512748948922,0.010635642725162,0.0265707980944309,0.0194565004120542,0.0104814031270329,0.0232148409505079,0.0159161731490072,0.0175967740277955,0.0239944185808403,0.0107384242001795,0.0204365852657909,0.0148886241190272,0.00770549904079424,0.0220982080907761,0.0223191795175068,0.0248907918821412,0.0142103036738689,0.0128521306128514,0.0152073022150671,0.0157383269687654,0.0177556703165886,0.0335663869813873,0.0220578355465315
FHIT,0.0313905403354398,0.0383426332151462,0.0279099096727176,0.0468532560893127,0.0627240711260987,0.0341779569416772,0.0362768138843457,0.0413722015327114,0.0271190283242091,0.132209860134284,0.0256868125294573,0.0366014764155602,0.0450747857938181,0.0431894270616341,0.0329246162417431,0.0467617133078733,0.0618814940745766,0.0338672073497967,0.180162269656615,0.0597174691891335,0.111443433324623,0.0543340696188337,0.0211594448009408,0.0310022977165684,0.113630152918598,0.0896265307914837,0.0422462049119206,0.0561335533933025,0.0357113273286858,0.0461680655513305,0.0349470298884408,0.0467117732457902,0.0316276794936197,0.0266341574200662,0.0744592781807271,0.0398471017016511,0.0317274717699995,0.0446758957443511,0.0394901900222001,0.0327729923687767,0.0359994772252543,0.02610315849178,0.0465233823201442,0.0673265085407006,0.0278574121744144,0.0350511602206638,0.0395923608923138,0.0422906622731424,0.0466632680293128,0.0312981090688644,0.045013124966526,0.187432761011786,0.0535719492382394,0.053030627414964,0.462724676992059,0.0391320236698074,0.0305233828752704,0.0317562781819942,0.037463312769168,0.0270494008217979,0.0467089453016547,0.0978969043846807,0.0345769466108728
MRPS33,0.0231938055387688,0.0212251827339457,0.0256631910114431,0.0177319402124919,0.0214411608862983,0.0197177819831168,0.0187185145545134,0.0150990763993616,0.0195584199575855,0.017806966012798,0.01746113540968,0.0166433260507148,0.0190385916667982,0.0229034089657376,0.0204499105432148,0.0185173843614682,0.0167161220136913,0.0157987684710911,0.0222838637254321,0.0193701903395854,0.0175992400808631,0.0209684738933362,0.0214702831593276,0.020240920083952,0.0262876339181948,0.0209686802508096,0.0192229955322829,0.0211400802036892,0.0184555372632097,0.0158245765929839,0.0160960258684288,0.0195729472014418,0.021181068004363,0.0184083029803068,0.0177760116132438,0.0172734678721592,0.0184786086284754,0.0178248125881165,0.0158141681611094,0.0178922131769534,0.0180096076342899,0.0190066083441043,0.0208606034349406,0.0220086661795905,0.016060389199535,0.0214834252727905,0.0189728681023232,0.0165435241321949,0.016511675899358,0.0291326876969059,0.01607184114542,0.0183999146068923,0.0188445420114481,0.0308661237200365,0.021168331629526,0.0163424541691683,0.0184093633303542,0.0176154339178406,0.0190122398580496,0.0203768464093688,0.0257877970321213,0.0207002611570353,0.0254704835009918
LYRM2,0.0172474603717057,0.0203814186266429,0.0188866550129724,0.0236622971332265,0.0191739603826991,0.0193683745674673,0.0124029466809385,0.0158265131128075,0.0167287845691531,0.0181618326717144,0.0125168176851495,0.0224060211484223,0.0158462077726413,0.0227663040051641,0.0197496620495041,0.0105244029541935,0.0132459259242985,0.0160780509270628,0.0126837351875296,0.0164728481743969,0.0189345619398029,0.0192550735347398,0.0159729374423277,0.0182619540625316,0.0206982456668372,0.0103741933274008,0.0151240443858219,0.0109799693100688,0.0114313846267593,0.0120427081308563,0.0105324146748527,0.0166072597248707,0.0260403496534321,0.0117223552283372,0.0105550762082974,0.0185988288516638,0.0229703819741878,0.00961411280294884,0.00898462877489432,0.0134335691157158,0.0125856189544827,0.00889930190651617,0.0214892001281665,0.0154680126144352,0.0147578079442351,0.0247342196838919,0.0101025796263581,0.0137191505697924,0.0121424791052512,0.0104354158722118,0.0139761663775005,0.0164645245372376,0.0106813384141479,0.0263903072452309,0.0203577131215882,0.0123347594099007,0.0121183526169944,0.0182509815745474,0.0113515547758537,0.0114828293115808,0.0312669631531919,0.0252138810598124,0.0329860597644666
MPV17L,0.022010531821736,0.0259361308260459,0.233545450626125,0.111988854531254,0.419736531415094,0.0489679895529281,0.0713433877946571,0.0125178227050841,0.311254335737262,0.0142469565775501,0.0469559757161226,0.0124233370381653,0.394738384345079,0.0175511017374785,0.500937140245191,0.33165210967461,0.351792283762629,0.0190161317017124,0.386400681525234,0.294442506012984,0.200338981920203,0.0642623646678691,0.0348853628363439,0.0413657804282473,0.182095540336266,0.416525753426299,0.0135082521818969,0.0852531137329883,0.175277807899375,0.220533557629059,0.406025639745818,0.161545094883945,0.0258849455950426,0.311899591000479,0.0562459568459993,0.110700183761699,0.0311938361793293,0.243151541422482,0.260539679381199,0.0322772966616035,0.0233908669422019,0.0152051369207061,0.0165215579199515,0.0747369897493542,0.287136487309684,0.0501378898398314,0.245121943796176,0.0328281766491367,0.0249175803030683,0.0405944468685013,0.206861637954666,0.240539645024002,0.014279856586519,0.299521675946314,0.276704151422474,0.192478243007821,0.291033100198104,0.0134203136439506,0.0244196113459695,0.0134361494767423,0.0228169943868118,0.152800928153572,0.0213634749046114
GADD45GIP1,0.10172855449303,0.751854277340888,0.623515601186552,0.172454196774624,0.0410457166710535,0.0810871762565678,0.24144672041534,0.0619416401514139,0.0957786242614554,0.391361277816352,0.067299474889896,0.0468451419869118,0.295299957508347,0.0724616135870978,0.534159204629941,0.0390270806864969,0.0305024862985666,0.056829739459049,0.217731819599091,0.0652131368742472,0.258707842033885,0.0410755345438081,0.0921806507624947,0.0425063637345487,0.220957352317515,0.066200704311702,0.0491509390124983,0.350677304107858,0.230492984052439,0.741336068117466,0.0710728461473147,0.0835159250812824,0.0756284483978633,0.0435820890221993,0.0624177266506173,0.651987353905896,0.0781520196094425,0.303452625437428,0.0454534707697175,0.0515354736722565,0.052980834484976,0.07287493734328,0.58244183752676,0.516820820801541,0.0959749044692179,0.119990145872353,0.0892367663914008,0.17417950412156,0.123284846002346,0.122316391494471,0.0553946075953165,0.539067734961416,0.0837370174803758,0.108249309558024,0.0829653910526867,0.373753746550397,0.0469042119559645,0.0797383079910636,0.0461896086728013,0.053147133144557,0.22114601694579,0.0645258968865202,0.087846354217202
ALDH18A1,0.0428789810470547,0.117320866054269,0.0623752432363174,0.16709369101721,0.0929968204906546,0.0855637144857674,0.0646014122902522,0.146686033170182,0.0771234186770225,0.119666417685341,0.0407593814348752,0.0942686921925447,0.178297560123507,0.0712496937395946,0.10189137403224,0.0956239145984315,0.126572758445936,0.0546520241147962,0.275998260666526,0.124424403637872,0.0946254338142661,0.0963157031261202,0.0983288212865945,0.054686480043762,0.127906741307562,0.0342111935119132,0.122889220550063,0.0473437116705078,0.16748407986813,0.11265235289627,0.154337375312564,0.104187052582729,0.0978259896270595,0.126820457304296,0.074815483536675,0.121782671531111,0.105752365580204,0.0959786989681359,0.0533682828525111,0.0772994213960756,0.0695970124905987,0.0619617752846626,0.0779168419834439,0.0946184149291627,0.124511771282079,0.0810660305370052,0.0375785632654455,0.0540021883178016,0.157755397921625,0.0573311855340452,0.042137113874539,0.136739000047847,0.0708854362414141,0.167983496426705,0.0972055484649625,0.142566109575807,0.0559253540966083,0.0959269678857284,0.0413113387790277,0.0629914992780712,0.109136292691834,0.114265645163107,0.0759020321931764
OXSM,0.0798727892688919,0.038863095171842,0.0430296477110727,0.0451289109484569,0.0325140257517491,0.0466310959967615,0.0365758545772946,0.0346516480881099,0.0393460230524828,0.0328001713982868,0.0356472483899776,0.0425089083562802,0.044188233741574,0.0583752761148141,0.0499046277918604,0.0383764813422609,0.0344829273056783,0.0405798287413789,0.0317275697956276,0.0480118726115683,0.0482084269200116,0.0559281892584488,0.0392729214912285,0.0439937261043732,0.0452217648518177,0.0403419997495301,0.0405946000672547,0.176352739268597,0.0401463821355927,0.0333915941592114,0.036393903004441,0.0429867711783232,0.0716930593052321,0.0409232899218676,0.0274031397307438,0.0423497774853547,0.041878507648205,0.0311823186697346,0.0267656833869682,0.035942321170684,0.0431982779190342,0.0430997885113282,0.047965390949842,0.0450451262807275,0.0520931948218841,0.0519111582646741,0.0323453937088683,0.0350996587104258,0.0428101549034293,0.0534631125630613,0.0316601371945848,0.0408500999442177,0.0405227982017305,0.0426378396611823,0.0417732365202313,0.0333097684134125,0.039409021799171,0.039801069039021,0.0361590761316247,0.0437310110849475,0.0456813817417553,0.047339827824295,0.0396421702557954
CCBL2,0.0124398193750548,0.0149245186646805,0.0163926902180521,0.0216266807226848,0.0177474285767123,0.0160157245230763,0.0141624258902513,0.011370683492022,0.0152745450392541,0.0130035664081469,0.0136815148539993,0.0129143389525899,0.0167172615337395,0.0155849730092028,0.0160056114553833,0.0130313785969984,0.0150095076650209,0.0112915169636457,0.0158974882471615,0.0172513981961485,0.0230244255865085,0.0158249448585147,0.0237133982886431,0.0159872933599498,0.018028446128702,0.0146415298736611,0.0107247048215398,0.0126044406736707,0.0132503697671226,0.0143319496900976,0.0147246218490334,0.0167930711594886,0.0160169206700671,0.0196072275531226,0.0118535332774352,0.0169727375495846,0.0191273245161776,0.0120914537378921,0.0115872916255387,0.0164674707571152,0.0217884929222623,0.0145763541176757,0.0202184737283351,0.016778758688241,0.0116094738817397,0.0137585075091777,0.0151630606920053,0.0134892621638041,0.012936177132281,0.0139074432546792,0.014862449806265,0.0175791117575934,0.0140372625880355,0.0296079660935876,0.0178986186403644,0.0124711892246793,0.0137947166468571,0.0136801984926992,0.0153554714207098,0.0155938830716303,0.0352603906713398,0.0180796605434606,0.0343876790665277
TARS2,0.0133004822175063,0.0193562429559047,0.0116337833112797,0.0268063614468072,0.0205245069329089,0.0209250847918247,0.0154283518010038,0.0140564827276765,0.0189881626250565,0.0181358684732502,0.0176171369807096,0.0182290060500035,0.0227864571134608,0.0223521176072462,0.0243409157368964,0.0145793920728734,0.0165283828578681,0.0173314512911705,0.0168454350810663,0.0237052024733189,0.0223963781431847,0.0211345568875346,0.0265173433365592,0.017168002794378,0.0268906227276076,0.0180771106406182,0.0164424324529646,0.0159112605906309,0.0145671455063436,0.0160713149440439,0.0174641050800348,0.0173571597576781,0.0206109347815543,0.0161518883796804,0.0118896494680714,0.0237274525162308,0.0198632315605961,0.0121328356117866,0.0111663182401227,0.0273304397313414,0.0201173199011187,0.011491289209427,0.0181605280931414,0.0209518251689662,0.0183794875866639,0.0196216264666587,0.015689840800356,0.0161177303610069,0.0191533789627856,0.0109766268373938,0.0176453510887667,0.0256718648214551,0.0116619376681551,0.02829579864492,0.0210615033630809,0.0147637281373136,0.0144800708438737,0.0183057862198745,0.0180508716311569,0.0131209557525996,0.0274099890646791,0.022390486659087,0.0270059728328407
TBRG4,0.0537998165091093,0.0197697670462522,0.0235691315436106,0.0197629778635384,0.021717960985794,0.0165632714816653,0.0160420154178991,0.0123263739385342,0.0146665177519192,0.0147391075889521,0.0143437125986096,0.0115466470969435,0.0157917534730313,0.0232646577265081,0.0223386518080058,0.0139484713323123,0.0140157685520876,0.0192803403785313,0.0117513611281615,0.0233238023666337,0.0184603175465486,0.020453336833194,0.0345793911715825,0.0153717350535042,0.0168903253080371,0.0137476969726335,0.015176158415631,0.0165803233561512,0.0124419882728529,0.0156705563006162,0.0163007321632156,0.0129952516857088,0.0241486458327289,0.0191931553369318,0.0124273131257296,0.0185511712469025,0.0157438781613472,0.0102853917202511,0.0128354861368424,0.0169474790401621,0.0122372113251652,0.0151197487053637,0.0148413258941899,0.0201423614052983,0.0176911528079161,0.0247706681333772,0.0166714816938294,0.0142476947512108,0.0160084501034259,0.0442465761469459,0.0148704093486549,0.0158810766591072,0.0199429958259272,0.0349515340300382,0.0169313009466974,0.01659636165043,0.0130352281464206,0.0133547160206451,0.0150992800242183,0.0212973050922426,0.0223664890346237,0.0181688189988229,0.0293145618243928
TMEM65,0.00809662377416767,0.0148698664899067,0.0112153897028938,0.0121129381057302,0.0174704455829033,0.0142255692251789,0.00865411571670103,0.0111048955819846,0.0113126534176875,0.0113137528533532,0.00779619914699091,0.00791531071096234,0.0113255590407654,0.0107421239906418,0.00957828154048065,0.00994464734616329,0.00949526875439806,0.0107342533142285,0.00746289841154192,0.013718963382892,0.0180106896093316,0.0126128895413547,0.0083355586332675,0.0119960809198981,0.0143993073403169,0.0082271304427112,0.00950039805241493,0.00898113996353528,0.00899615897048215,0.0089563889566567,0.0143544243086419,0.0107601301421868,0.0121117795201085,0.0116187949424423,0.00816508757218581,0.0128844881628972,0.0157806769532884,0.0075608013348446,0.00746404661252552,0.0127232564091216,0.0174204118901755,0.00544821155019302,0.00963525353004164,0.0148512080973637,0.0127120994715962,0.0120359115657851,0.0102928605728641,0.00911047685146284,0.010736826389332,0.00563947482664556,0.00792534987523367,0.0133399783335013,0.0078612494264282,0.017881417060328,0.0161948384171779,0.00931885126902421,0.00901317101201052,0.0125822131097995,0.00749353493024384,0.0096015085782764,0.0199512605260554,0.0126871972158743,0.0257348674604059
ROMO1,0.0490578015003852,0.0448254366272428,0.038992693639082,0.0521377248148002,0.0553352572871181,0.0500638082132546,0.0283800765840334,0.0211012627842008,0.0292921261004263,0.0249250280762454,0.0228422672855465,0.033907676986575,0.0208393177287302,0.0364269891782911,0.0648663192441399,0.0294005466662348,0.0222060770585096,0.0306907617454979,0.0255199572579425,0.0469320363799087,0.0384104074757931,0.0317208791989422,0.0249346863057688,0.0316391089204501,0.0355726356643864,0.0255559485646117,0.0286686452080018,0.0256216224190794,0.0265967562389372,0.0267343234592453,0.0245946874520726,0.0271737431961658,0.0470695687199007,0.0288833077671584,0.0196083688498194,0.0387341777101489,0.0373145454161209,0.0232503858072808,0.0230258292850637,0.0260254681880668,0.0319721165535928,0.0310797025779891,0.0310446185265009,0.0539820727446975,0.0391172629189239,0.0377446469486037,0.022486846476091,0.0251681088500696,0.0287385471310827,0.0457529062961259,0.0232480221727423,0.030707561118387,0.0440351598520532,0.0471097840303033,0.0446216767994367,0.0204761434165474,0.0256405035695774,0.0419236181480052,0.0266256930140895,0.0210990653751135,0.0476368150326591,0.0410716122278644,0.0386819763716683
PRDX5,0.100969937904567,0.266185731834447,0.16190013100061,0.201000001671981,0.298748078846539,0.298203878393536,0.258337743307173,0.228849494848124,0.304976500469845,0.227523466389444,0.240476584546481,0.249603784481196,0.289354482534265,0.265237885207995,0.296864274137447,0.229750658513372,0.27438660025318,0.262622384513095,0.262980668094885,0.271409030141894,0.230660550891872,0.275515478351674,0.352426777681833,0.24660291143819,0.272984619555508,0.208263888564727,0.268422245741541,0.279823599443711,0.287540544238151,0.264922754355514,0.230444255176478,0.289538757890328,0.253396518956192,0.299463746006079,0.119302527053273,0.235851344439396,0.299985885776552,0.207818481623962,0.153476252175703,0.311774446771026,0.32287686620128,0.115238386303288,0.298494939436391,0.243168602922637,0.206348591037884,0.267890096048169,0.252551187420648,0.283843759652659,0.246291082073765,0.0895140077318728,0.253232289172754,0.270773016516574,0.152469070727147,0.300031540826356,0.280098390714814,0.228199017464137,0.260144861375225,0.243845333565519,0.264042797832327,0.331470680042777,0.31413900402412,0.307819774159325,0.341815554564367
DNAJC15,0.912003003078506,0.932978851709587,0.944427701735453,0.942371625763533,0.925363002923716,0.942506727654164,0.924714385897152,0.917970156399082,0.956182506928931,0.904452276311247,0.95030721854067,0.94575367277916,0.95599013017001,0.938930261479956,0.915956812768683,0.93016684178175,0.951818278579651,0.924081557139994,0.948031269760964,0.935610297386322,0.929403417183477,0.875043051442242,0.931978971509384,0.942776231973368,0.932571699899973,0.94358541770193,0.922246179673376,0.937295746396436,0.943817933131227,0.960000653212893,0.95883878825359,0.954162684527764,0.913200010453933,0.953858993483858,0.917185022400033,0.91842843545494,0.950046060712055,0.937894284699525,0.953481542606329,0.94622399417334,0.940245068771585,0.943504126714825,0.913593553772057,0.939697377575287,0.93641338764203,0.886991947433141,0.945546790951792,0.952055228884819,0.951014567122502,0.934452176356199,0.953742424922881,0.909145373032201,0.940635300832704,0.945205574726225,0.931511327929792,0.944129527654375,0.94989317920608,0.941011219712763,0.93967898366333,0.9434587840567,0.943040209154858,0.913173384724669,0.946123272877567
C2orf47,0.0278307649328901,0.0197534228378515,0.0209240234851835,0.0143299645357632,0.0175782964370781,0.0169109375871682,0.0159199216820911,0.0150384561514954,0.0259934303960816,0.0155150898508482,0.0162419928464379,0.0175332273393026,0.0161417602969989,0.0183998889541385,0.0199255657720426,0.0159142332354502,0.0146373121529498,0.0156265781470636,0.0162077091632453,0.0177887974947945,0.0198309740018879,0.0156901701931742,0.0206611260222986,0.0176149137144644,0.0183026763635784,0.015173316248558,0.0118363208667695,0.0150611740419148,0.015126945568423,0.0136942966895396,0.0142947426597765,0.0167341136786113,0.0164587087625335,0.0159914027218332,0.0169261923712042,0.0189146359647115,0.0152002633172216,0.0152694336135229,0.0135978405173946,0.0164634161743656,0.0181938514771623,0.0178048771902979,0.0208191640383267,0.0166762595814131,0.0205225048974387,0.0181472063518243,0.0176618529863741,0.015815716799136,0.0173619131572636,0.0161238413405143,0.0141910475192713,0.0211708864839475,0.0113066097770808,0.0244695070587376,0.0175204616414475,0.0130522428219404,0.0155510458075574,0.0161587211438112,0.0189142643545664,0.0153623849858505,0.0259779107835956,0.0188457555882767,0.0236739309814738
RHOT2,0.316464105193388,0.27184387316046,0.584467991419534,0.440986203880251,0.584560032751532,0.406910187870015,0.281838386472658,0.319025354024722,0.376383137364237,0.456257543725532,0.540639118880934,0.0914171764218339,0.295818254956205,0.457789732571329,0.33271664937344,0.248240406229538,0.352429663373437,0.1898223371925,0.18387677487936,0.317199429121413,0.307312588743298,0.195696804097467,0.0839188632707145,0.227963917841359,0.337256247552964,0.463954052204039,0.258269798017188,0.203878251864578,0.391815273426027,0.184644678428914,0.239043144767227,0.433974954136397,0.375408076971095,0.321545924278714,0.353147496412757,0.263834099349603,0.245469549017598,0.280111802724635,0.154340709832153,0.341830842343336,0.434534199605274,0.253588197071643,0.277464541510429,0.273504056926013,0.307143410277508,0.229793636973007,0.430567026332866,0.486533036966069,0.45077458400845,0.462457991405207,0.428073750549695,0.392237288034089,0.577805223752642,0.188779605910941,0.420099448685034,0.408361976964184,0.299724427640219,0.269607895330346,0.295334158694352,0.658755660962921,0.599815450310579,0.271606991112269,0.650368772560377
SLC25A44,0.0106096418171268,0.0116703990487961,0.0103032377951621,0.01270911558824,0.0118359699361782,0.0125144868407141,0.00942059384876167,0.0113807613698058,0.0159355755223262,0.0145190381719972,0.0101763143390719,0.00903924331141239,0.013742700686855,0.00940915227167719,0.0125724017067639,0.0125325071795213,0.0122372514836806,0.00951315134191941,0.0110349083899873,0.011236949963564,0.0121693985928463,0.0110792689876122,0.0236009898439152,0.0100834026609896,0.0124142018339109,0.0107299430889962,0.0132633800638571,0.0104407238302467,0.0101710710913211,0.0115977437382466,0.0125883761524573,0.00956930072815544,0.0112808394418752,0.0121557327494194,0.00959430860811733,0.0103509613108943,0.0106760783825857,0.00910232317089375,0.00771985053515726,0.0160252587288268,0.0133404022362655,0.00960705494324342,0.0132783719380909,0.010477056649318,0.0110474121750408,0.00930044229078468,0.0109149586610942,0.0105115158150017,0.00939440258798663,0.00867101603475116,0.0101953136095195,0.0122092961323761,0.00975569010114136,0.025291686354118,0.011151078161282,0.0119669870251227,0.0100869049351931,0.0112427237140344,0.0100087434142265,0.00832579005027774,0.0254346403395609,0.012167561131167,0.0212680603608978
HAO2,0.520658971353343,0.637558047231458,0.382413119981862,0.400225730150176,0.639555752051697,0.581062025485526,0.163498052515021,0.462472871429736,0.771120013366018,0.646080823756626,0.800299794015946,0.229882558009002,0.501560411612266,0.333119034543159,0.426679279453725,0.658032993098708,0.529381161486803,0.328584992400855,0.485196263719931,0.496966140006381,0.5278574382477,0.281912118674466,0.606645135149314,0.683302830616319,0.623621244744059,0.752990017430129,0.418717408694679,0.510021017233317,0.151687755791763,0.320596679908647,0.494226059877908,0.431683353215101,0.339321711389538,0.698116287575322,0.436951569468362,0.569265968986661,0.553585162157193,0.751412676995655,0.165387565986481,0.444184176489992,0.491813398291701,0.401715300457744,0.566954392018423,0.443906712290349,0.336682767850456,0.389889914069856,0.689797671398416,0.762318584214446,0.436326825151192,0.440993062735037,0.363669083753142,0.295859078273624,0.672050581368739,0.335017260657491,0.412967328533012,0.714699334806073,0.465582551074916,0.591659489493548,0.67596314176629,0.866811743837809,0.462608416293202,0.164565026297217,0.617950963217778
